UNITID,CIPCODE,CREDLEV
475273,5115,5
475273,5202,5
475282,5139,1
475325,1204,1
475325,5106,1
475325,5107,1
475325,5108,1
475325,5139,1
475398,2401,2
475398,3906,1
475398,3906,3
475398,3906,5
475398,3906,8
475404,1204,1
475413,1204,1
475422,5109,1
475422,5138,2
475431,5107,1
475431,5108,1
475431,5203,1
475431,5204,1
475459,1204,1
475459,1505,1
475459,4702,1
475459,4805,1
475459,4902,1
475459,5106,1
475459,5108,1
475468,1204,1
475477,5100,2
475477,5107,2
475477,5108,2
475477,5109,2
475477,5202,2
475486,1204,1
475495,1313,6
475495,3105,6
475495,5100,6
475495,5102,5
475495,5102,6
475495,5105,6
475495,5109,5
475495,5109,6
475495,5109,7
475495,5123,6
475495,5123,7
475495,5138,6
475495,5138,7
475495,5138,8
475547,1204,1
475556,1204,1
475565,301,2
475565,1101,2
475565,1505,2
475565,2401,2
475565,4400,2
475565,4512,2
475565,5107,2
475565,5202,2
475574,1204,1
475574,1204,2
475608,1312,3
475608,2401,2
475608,3099,3
475608,3802,5
475608,3902,3
475608,3906,3
475608,3906,5
475608,4201,3
475608,5115,5
475635,1909,2
475635,1909,3
475635,5004,1
475635,5004,2
475635,5004,3
475653,1204,1
475662,1204,1
475705,5139,1
475714,5109,1
475714,5109,2
475714,5138,1
475714,5138,2
475714,5139,1
475723,1101,1
475723,1204,1
475723,4703,1
475723,4706,1
475723,4805,1
475723,4902,1
475723,5107,1
475723,5108,1
475723,5110,1
475723,5139,1
475723,5202,1
475723,5203,1
475723,5204,1
475732,5138,3
475741,5138,3
475750,5106,1
475750,5107,1
475750,5108,1
475750,5138,2
475839,1003,1
475839,1003,2
475839,1108,1
475839,1108,2
475839,5001,2
475839,5004,1
475839,5004,2
475839,5006,1
475839,5006,2
476063,1504,1
476063,1505,1
476063,4603,1
476179,1204,1
476230,5106,1
476230,5107,1
476230,5108,1
476294,1204,1
476355,909,1
476489,1204,1
476489,1204,2
476489,1312,1
476498,1204,1
476498,1505,1
476498,4701,1
476513,1204,1
476540,1204,1
476559,1204,1
476568,1204,1
476595,5138,3
476595,5139,1
476601,3906,3
476610,1204,1
476629,1204,1
476683,1312,2
476683,5107,1
476683,5108,1
476683,5109,1
476683,5110,1
476683,5138,1
476683,5139,1
476692,3906,2
476692,3906,3
476708,1204,1
476717,3906,3
476726,5107,1
476726,5108,1
476726,5110,1
476726,5138,1
476726,5138,2
476726,5139,1
476735,1204,1
476753,1204,1
476780,1204,1
476799,5108,1
476799,5139,1
476805,1204,1
476814,1002,1
476814,1108,1
476814,5006,1
476841,1204,1
476850,1204,1
476850,1204,2
476869,1204,1
476878,1204,1
476887,1204,1
476887,5135,1
476896,1204,1
476902,1204,1
476939,1102,1
476939,1108,1
476939,1109,1
476939,1110,1
476939,4301,1
476939,5108,1
476939,5139,1
476939,5139,2
476948,1002,1
476948,1002,2
476948,5010,2
476957,1204,1
476957,1204,8
476957,1313,1
476966,1002,1
476975,901,3
476975,901,5
476975,1101,1
476975,1101,3
476975,1101,4
476975,1101,5
476975,1101,8
476975,1110,1
476975,1110,8
476975,1304,4
476975,1304,5
476975,1304,8
476975,3000,3
476975,3000,5
476975,4301,3
476975,4301,5
476975,4400,3
476975,4400,5
476975,4404,3
476975,4404,5
476975,4501,3
476975,4501,5
476975,5107,3
476975,5107,5
476975,5202,1
476975,5202,3
476975,5202,4
476975,5202,5
476975,5202,8
476975,5203,3
476975,5203,5
476975,5208,3
476975,5208,5
476975,5210,1
476975,5210,3
476975,5210,4
476975,5210,5
476975,5210,8
476975,5211,3
476975,5211,5
476975,5212,1
476975,5212,3
476975,5212,4
476975,5212,5
476975,5212,8
476975,5213,5
476975,5214,1
476975,5214,3
476975,5214,5
476975,5214,8
476975,5299,3
476975,5299,5
476984,1204,1
476993,1204,1
477002,1204,1
477039,5107,3
477039,5107,5
477039,5122,5
477039,5127,8
477039,5138,3
477039,5138,5
477039,5138,8
478582,1204,1
478591,1204,1
478616,1204,1
478634,1102,2
478634,1107,2
478634,1107,3
478634,5107,3
478634,5108,2
478634,5109,3
478634,5202,2
478634,5202,3
478634,5203,3
478661,1204,1
478917,1204,1
478953,1204,1
478953,5135,1
479062,4603,1
479062,4706,1
479248,1204,1
479248,1204,2
479248,2301,1
479248,5135,1
479424,5108,1
479424,5139,1
479965,5107,1
479965,5108,1
479965,5109,1
479965,5110,1
479974,1204,1
479983,1204,1
479992,1101,1
479992,1105,1
479992,1109,1
479992,1110,1
479992,1199,1
479992,1409,1
479992,1512,1
480000,1204,1
480019,4805,1
480019,4902,1
480028,907,1
480028,1108,1
480028,5006,1
480037,1101,1
480037,1109,1
480037,1109,2
480037,1110,1
480037,1204,1
480073,1104,3
480073,1104,5
480073,2203,3
480073,3906,7
480073,4201,3
480073,4301,3
480073,4301,5
480073,5100,3
480073,5107,3
480073,5108,2
480073,5115,5
480073,5122,3
480073,5138,3
480073,5138,5
480073,5201,2
480073,5202,3
480073,5202,5
480073,5210,5
480091,1003,2
480091,1101,2
480091,1110,1
480091,1110,2
480091,1312,1
480091,1312,2
480091,2203,1
480091,2203,2
480091,4301,1
480091,4301,2
480091,4301,3
480091,4400,1
480091,4400,2
480091,5107,1
480091,5107,2
480091,5107,3
480091,5122,1
480091,5122,2
480091,5122,3
480091,5138,3
480091,5201,1
480091,5201,2
480091,5202,3
480091,5203,1
480091,5203,2
480091,5203,3
480091,5204,1
480091,5204,2
480091,5208,2
480091,5209,1
480091,5209,2
480091,5210,2
480091,5210,3
480091,5214,1
480091,5214,2
480091,5214,3
480125,1204,1
480161,1204,1
480189,1101,2
480189,1205,1
480189,1205,2
480189,1312,2
480189,1315,1
480189,2401,2
480189,2601,2
480189,4301,1
480189,4301,2
480189,5107,1
480189,5108,2
480189,5110,2
480189,5135,1
480189,5138,2
480189,5139,1
480189,5202,2
480189,5209,2
480198,1312,5
480198,1907,3
480198,4400,5
480198,5107,3
480198,5202,2
480198,5202,3
480198,5202,5
480198,5203,2
480198,5203,3
480204,1101,2
480204,1102,1
480204,2203,1
480204,2203,2
480204,2203,3
480204,3105,2
480204,4301,1
480204,4301,2
480204,4301,3
480204,5004,2
480204,5004,3
480204,5107,1
480204,5107,2
480204,5107,3
480204,5108,1
480204,5108,2
480204,5109,2
480204,5109,3
480204,5139,1
480204,5139,2
480204,5202,1
480204,5202,2
480204,5202,3
480310,1204,1
480347,1204,1
480471,4701,1
480471,4702,1
480471,5106,1
480471,5107,1
480471,5108,1
480471,5204,1
480499,1611,1
480499,1611,8
480499,2401,2
480499,3802,1
480499,3802,8
480499,3902,1
480499,3902,3
480499,3902,5
480499,3902,8
480499,3906,1
480499,3906,3
480499,3906,5
480499,3906,6
480499,3906,8
480523,5106,1
480523,5107,1
480523,5108,1
480532,5107,1
480532,5108,1
480550,5107,1
480550,5108,1
480569,1104,2
480569,1104,3
480569,1110,5
480569,1110,8
480569,2401,2
480569,4228,2
480569,4228,3
480569,4301,2
480569,4301,3
480569,4303,3
480569,4901,2
480569,4901,3
480569,5107,2
480569,5107,3
480569,5107,5
480569,5107,8
480569,5202,2
480569,5202,3
480569,5202,5
480569,5203,2
480569,5203,3
480569,5203,5
480569,5208,5
480569,5210,3
480569,5211,5
480569,5212,3
480569,5212,5
480569,5214,2
480569,5214,3
480569,5214,5
480657,1104,3
480657,1105,3
480657,1107,3
480657,1110,2
480657,1110,3
480657,1304,3
480657,1312,1
480657,1312,2
480657,1409,1
480657,1409,2
480657,2203,1
480657,2203,2
480657,4301,1
480657,4301,2
480657,4301,3
480657,4400,1
480657,4400,2
480657,4400,3
480657,5001,3
480657,5004,1
480657,5004,2
480657,5004,3
480657,5100,1
480657,5107,1
480657,5107,2
480657,5107,3
480657,5108,1
480657,5108,2
480657,5109,2
480657,5110,2
480657,5122,3
480657,5138,2
480657,5138,3
480657,5138,5
480657,5139,1
480657,5202,2
480657,5202,3
480657,5203,1
480657,5203,2
480657,5203,3
480657,5204,1
480657,5204,2
480657,5208,3
480657,5210,2
480657,5210,3
480657,5212,1
480657,5212,2
480657,5214,2
480657,5214,3
480657,5218,1
480693,2301,1
480693,5135,1
480727,4706,1
480727,4901,1
480736,1204,1
480781,1101,5
480781,5202,2
480781,5202,3
480781,5202,4
480781,5202,5
480781,5202,6
480781,5202,7
480781,5202,8
480790,2601,5
480790,5109,5
480790,5112,7
480790,5119,7
480824,5106,1
480824,5107,1
480824,5107,2
480824,5108,1
480824,5109,1
480824,5135,1
480833,5106,1
480833,5107,1
480833,5108,1
480833,5109,1
480833,5109,2
480833,5135,1
480842,1204,1
480851,907,1
480851,907,2
480851,909,1
480851,1002,1
480879,1204,1
480888,1108,1
480888,1109,1
480888,3201,1
480888,5108,1
480888,5108,2
480888,5139,1
480903,4902,1
480912,5004,1
480912,5004,3
480921,1204,1
480930,1204,1
480967,502,2
480967,1610,1
480967,1610,2
480967,4301,2
480967,5209,1
480967,5209,2
480976,1204,1
480985,5134,2
480985,5134,3
480985,5134,5
480994,1204,1
481003,4704,1
481003,4805,1
481003,4902,1
481003,5107,1
481003,5203,1
481003,5204,1
481021,101,1
481021,1003,1
481021,1099,1
481021,1102,1
481021,1109,1
481021,1204,1
481021,1204,3
481021,1205,1
481021,1503,1
481021,1504,1
481021,1513,1
481021,1907,1
481021,4301,1
481021,4601,1
481021,4602,1
481021,4603,1
481021,4604,1
481021,4605,1
481021,4699,1
481021,4702,1
481021,4703,1
481021,4706,1
481021,4805,1
481021,4807,1
481021,5004,1
481021,5006,1
481021,5106,1
481021,5108,1
481021,5199,1
481021,5218,1
481030,1301,6
481030,4402,5
481049,5139,1
481058,3906,3
481058,3906,5
481058,3906,6
481085,5139,1
481085,5139,2
481094,5007,5
481094,5007,8
481100,1109,1
481100,1204,1
481128,1204,1
481128,5133,1
481128,5135,1
481137,111,1
481137,1101,1
481137,1205,1
481146,5108,1
481146,5139,1
481155,1205,1
481155,1205,2
481155,1205,4
481155,5108,1
481155,5139,1
481182,5139,1
481191,4805,1
481191,5106,1
481191,5107,1
481191,5108,1
481191,5110,1
481191,5126,1
481191,5139,1
481191,5204,1
481207,5109,1
481225,3902,1
481225,3903,2
481225,3903,3
481225,3906,2
481225,3906,3
481225,3907,1
481225,3907,2
481225,3907,3
481243,1204,1
481252,5100,2
481252,5109,1
481252,5109,2
481252,5116,2
481252,5138,2
481289,5138,1
481289,5139,1
481298,1204,1
481313,1204,1
481322,1204,1
481331,1204,1
481340,1204,1
481368,1204,1
481368,1314,1
481368,5106,1
481368,5135,1
481386,5108,1
481386,5139,1
481386,5139,2
481386,5139,3
481401,3902,1
481401,3902,2
481401,3902,3
481401,3902,5
481401,3906,5
481401,3906,6
481401,3907,5
481401,3907,8
481410,3906,3
481429,5139,1
481429,5139,2
481438,3906,2
481438,3906,3
481447,5135,1
481456,1204,1
481465,5101,1
481465,5107,1
481465,5108,1
481465,5109,1
481465,5110,1
481465,5139,1
481474,1204,1
481483,1204,1
481483,3105,1
481483,5135,1
481508,1204,1
481517,1204,1
481517,5135,1
481526,1204,1
481535,2601,6
481571,1204,1
481678,1204,1
481720,2203,2
481720,2203,3
481720,3906,7
481720,4201,3
481720,4301,3
481720,5100,3
481720,5107,3
481720,5107,5
481720,5108,2
481720,5115,5
481720,5122,3
481720,5138,3
481720,5138,5
481720,5138,8
481720,5202,3
481720,5202,5
481739,1204,1
481748,1204,1
481845,1204,1
481863,5106,1
481863,5106,2
481863,5107,1
481863,5107,2
481863,5108,1
481863,5108,2
481890,5106,1
481890,5107,1
481890,5108,1
481906,5106,1
481906,5107,1
481906,5108,1
481960,4603,1
481960,4702,1
481960,5108,1
481960,5115,1
481960,5115,2
482015,1110,1
482015,1505,1
482015,4805,1
482015,5107,1
482015,5108,1
482015,5203,1
482060,1204,1
482060,5106,1
482060,5107,1
482060,5108,1
482097,1204,1
482097,4702,1
482097,4805,1
482097,4902,1
482097,5106,1
482097,5108,1
482149,501,1
482149,901,3
482149,1101,3
482149,1110,1
482149,1110,3
482149,1110,4
482149,1110,5
482149,1110,8
482149,1301,5
482149,1303,5
482149,1303,8
482149,1304,5
482149,1304,8
482149,1306,6
482149,1310,3
482149,1310,4
482149,1310,5
482149,1310,8
482149,1311,5
482149,1311,8
482149,1312,3
482149,1313,3
482149,1313,4
482149,1313,8
482149,1314,1
482149,1399,5
482149,1601,1
482149,1699,3
482149,2301,3
482149,2401,2
482149,2601,3
482149,2602,5
482149,2602,6
482149,2604,3
482149,2604,6
482149,2609,5
482149,2609,6
482149,2610,6
482149,2611,5
482149,2611,6
482149,2612,6
482149,2613,3
482149,2615,5
482149,2615,6
482149,2701,3
482149,3000,3
482149,3105,3
482149,3105,5
482149,4005,3
482149,4008,3
482149,4201,3
482149,4201,5
482149,4301,2
482149,4301,3
482149,4404,5
482149,4407,3
482149,4502,3
482149,4510,3
482149,4511,3
482149,5007,3
482149,5009,3
482149,5104,7
482149,5105,5
482149,5105,6
482149,5105,8
482149,5106,3
482149,5107,1
482149,5107,3
482149,5107,4
482149,5109,3
482149,5109,5
482149,5110,3
482149,5110,5
482149,5111,8
482149,5112,7
482149,5114,5
482149,5122,5
482149,5123,5
482149,5123,6
482149,5123,7
482149,5127,5
482149,5131,8
482149,5138,3
482149,5138,5
482149,5138,6
482149,5138,7
482149,5138,8
482149,5199,6
482149,5201,3
482149,5202,3
482149,5202,4
482149,5202,5
482149,5202,8
482149,5203,3
482149,5208,3
482149,5209,1
482149,5212,3
482149,5213,1
482149,5214,3
482149,5401,3
482149,6001,8
482158,999,3
482158,1101,1
482158,1101,2
482158,1101,3
482158,1101,5
482158,1108,1
482158,1199,1
482158,1312,3
482158,1312,5
482158,1506,3
482158,1508,1
482158,1511,1
482158,1601,2
482158,2301,3
482158,2313,8
482158,2401,2
482158,2401,3
482158,2601,3
482158,2701,3
482158,4201,3
482158,4301,1
482158,4301,2
482158,4301,3
482158,4402,3
482158,4510,2
482158,4706,1
482158,4706,2
482158,4706,3
482158,4901,1
482158,4901,2
482158,4901,3
482158,5006,1
482158,5100,2
482158,5107,3
482158,5108,2
482158,5108,3
482158,5109,2
482158,5138,2
482158,5138,3
482158,5138,5
482158,5202,3
482158,5202,5
482158,5401,3
482167,1204,1
482176,1204,1
482185,1003,1
482185,1108,1
482194,1204,1
482200,1204,1
482228,3902,1
482228,3902,2
482228,3902,3
482228,3902,5
482228,3904,2
482228,3904,3
482228,3904,5
482228,3906,8
482246,4805,1
482255,4706,1
482291,4301,1
482291,4701,1
482291,4702,1
482291,4706,1
482291,5106,1
482291,5107,1
482291,5108,1
482291,5204,1
482325,1101,3
482325,1110,2
482325,1110,3
482325,2203,2
482325,4301,2
482325,4301,3
482325,5107,1
482325,5107,2
482325,5107,3
482325,5108,1
482325,5108,2
482325,5109,2
482325,5138,3
482325,5202,2
482325,5202,3
482325,5203,2
482325,5203,3
482325,5207,2
482325,5207,3
482325,5208,3
482325,5210,3
482325,5214,3
482413,1105,3
482413,1109,2
482413,1109,3
482413,1503,2
482413,1503,3
482413,1504,3
482413,1512,3
482413,5107,1
482413,5202,3
482413,5202,5
482413,5203,5
482413,5203,8
482413,5210,5
482413,5212,5
482422,1101,2
482422,1101,3
482422,1105,3
482422,1108,2
482422,1108,3
482422,1109,2
482422,1109,3
482422,1109,5
482422,1109,8
482422,1409,3
482422,1503,2
482422,1503,3
482422,1504,3
482422,1512,3
482422,4301,3
482422,5110,3
482422,5201,2
482422,5201,3
482422,5202,3
482422,5202,5
482422,5202,8
482422,5203,3
482422,5203,5
482422,5203,8
482422,5210,5
482422,5212,5
482422,5212,8
482431,901,3
482431,1101,2
482431,1101,3
482431,1105,3
482431,1108,2
482431,1108,3
482431,1109,2
482431,1109,3
482431,1109,5
482431,1109,8
482431,1304,5
482431,1304,8
482431,1409,3
482431,1503,2
482431,1503,3
482431,1504,3
482431,1512,3
482431,4301,3
482431,5107,2
482431,5107,3
482431,5201,2
482431,5201,3
482431,5202,3
482431,5202,5
482431,5202,8
482431,5203,2
482431,5203,3
482431,5203,5
482431,5203,8
482431,5210,5
482431,5210,8
482431,5212,5
482431,5212,8
482440,901,3
482440,1105,3
482440,1108,2
482440,1108,3
482440,1109,2
482440,1109,3
482440,1109,5
482440,1304,5
482440,1503,2
482440,1503,3
482440,1512,3
482440,5107,3
482440,5201,2
482440,5201,3
482440,5202,3
482440,5202,5
482440,5203,2
482440,5203,3
482440,5203,5
482440,5203,8
482440,5210,5
482440,5210,8
482440,5212,5
482440,5212,8
482459,901,3
482459,1101,2
482459,1101,3
482459,1105,3
482459,1108,2
482459,1108,3
482459,1109,2
482459,1109,3
482459,1109,5
482459,1109,8
482459,1304,5
482459,1409,3
482459,1503,2
482459,1503,3
482459,1504,3
482459,1512,3
482459,4301,3
482459,5107,3
482459,5201,2
482459,5201,3
482459,5202,3
482459,5202,5
482459,5202,8
482459,5203,2
482459,5203,3
482459,5203,5
482459,5203,8
482459,5210,5
482459,5210,8
482459,5212,5
482459,5212,8
482468,901,3
482468,1101,2
482468,1101,3
482468,1105,3
482468,1108,2
482468,1108,3
482468,1109,2
482468,1109,3
482468,1109,5
482468,1109,8
482468,1409,3
482468,1503,3
482468,1504,3
482468,1512,3
482468,4301,3
482468,5107,2
482468,5107,3
482468,5201,2
482468,5201,3
482468,5202,3
482468,5202,5
482468,5202,8
482468,5203,2
482468,5203,3
482468,5203,5
482468,5203,8
482468,5210,5
482468,5210,8
482468,5212,5
482468,5212,8
482477,901,3
482477,1101,2
482477,1101,3
482477,1105,3
482477,1108,1
482477,1108,2
482477,1108,3
482477,1109,2
482477,1109,3
482477,1109,5
482477,1109,8
482477,1304,5
482477,1304,8
482477,1305,5
482477,1305,8
482477,1409,3
482477,1410,5
482477,1503,2
482477,1503,3
482477,1504,3
482477,1512,3
482477,4301,3
482477,5107,1
482477,5107,2
482477,5107,3
482477,5109,2
482477,5110,3
482477,5138,3
482477,5138,6
482477,5201,2
482477,5201,3
482477,5202,3
482477,5202,5
482477,5202,8
482477,5203,2
482477,5203,3
482477,5203,5
482477,5203,8
482477,5210,5
482477,5210,8
482477,5212,5
482477,5212,8
482486,1105,3
482486,1108,2
482486,1108,3
482486,1109,5
482486,4301,3
482486,5107,3
482486,5201,3
482486,5202,3
482486,5202,5
482486,5202,8
482486,5203,5
482486,5203,8
482486,5210,5
482486,5212,5
482538,901,3
482538,1105,3
482538,1108,2
482538,1108,3
482538,1109,2
482538,1109,3
482538,1109,5
482538,1503,2
482538,1503,3
482538,1504,3
482538,1512,3
482538,4301,3
482538,5201,2
482538,5201,3
482538,5202,3
482538,5202,5
482538,5202,8
482538,5203,3
482538,5203,5
482538,5203,8
482538,5210,5
482538,5210,8
482538,5212,5
482538,5212,8
482547,901,3
482547,1105,3
482547,1109,2
482547,1109,3
482547,1109,5
482547,1503,2
482547,4301,3
482547,5201,3
482547,5202,3
482547,5202,5
482547,5202,8
482547,5203,5
482547,5203,8
482547,5210,5
482547,5210,8
482547,5212,5
482556,1105,3
482556,1108,2
482556,1108,3
482556,1109,2
482556,1109,3
482556,1503,2
482556,1503,3
482556,1504,3
482556,5107,2
482556,5202,3
482556,5202,5
482556,5202,8
482565,1105,3
482565,1109,2
482565,1109,3
482565,5201,3
482565,5202,3
482565,5202,5
482565,5202,8
482565,5203,5
482565,5203,8
482565,5210,5
482565,5210,8
482565,5212,5
482574,1105,3
482574,1108,2
482574,1108,3
482574,1109,2
482574,1109,3
482574,1109,5
482574,1109,8
482574,1409,3
482574,1503,2
482574,1503,3
482574,1504,3
482574,1512,3
482574,5107,2
482574,5201,3
482574,5202,3
482574,5202,5
482574,5202,8
482574,5203,5
482574,5203,8
482574,5210,5
482574,5210,8
482574,5212,5
482574,5212,8
482608,901,3
482608,1105,3
482608,1108,2
482608,1108,3
482608,1109,2
482608,1109,3
482608,1109,5
482608,1109,8
482608,1409,3
482608,1503,2
