UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,INSTURL,NPCURL,NUMBRANCH,CONTROL,LATITUDE,LONGITUDE,ADM_RATE,ADM_RATE_ALL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG_ALL,UGDS,PPTUG_EF,CURROPER,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,PFTFAC,MN_EARN_WNE_P6,MD_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MD_EARN_WNE_P8,MN_EARN_WNE_P9,MN_EARN_WNE_P10,MD_EARN_WNE_P10
491464,4227000,42270,ABC Adult School,Cerritos,CA,90703-2801,Council on Occupational Education,https://www.abcadultschool.edu/,https://www.abcadultschool.edu/financialaid/,2,1,33.878179,-118.070114,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,195,0,1,\N,\N,700,\N,\N,\N,\N,\N,\N,\N,\N,\N
491473,4235300,42353,Polytech Adult Education,Woodside,DE,19980-0000,Accreditation Commission for Education in Nursing,www.polytechworks.com/,www.polytechworks.com/,1,1,39.07213,-75.545942,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,351,0.9117,1,\N,\N,349,\N,\N,\N,\N,\N,\N,\N,\N,\N
491482,4236700,42367,Blush School of Makeup,San Francisco,CA,94111-3628,\N,https://blushschoolofmakeup.edu/,https://blushschoolofmakeup.edu/wp-content/uploads/2019/10/index.html,1,3,37.794885,-122.399413,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,41,0,0,\N,\N,10375,\N,\N,\N,\N,\N,\N,\N,\N,\N
491507,4246200,42462,California Institute of Medical Science,Clovis,CA,93612-0000,Council on Occupational Education,cims.edu/,cims.edu/net-price-calculator/npcalc.htm,1,3,36.810031,-119.694271,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,30,0,1,\N,\N,13715,\N,\N,\N,\N,\N,\N,\N,\N,\N
491525,4250000,42500,Union Bible College,Westfield,IN,46074-0900,Association for Bibical Higher Educaiton,https://ubca.org/,https://ubca.org/financial-aid/,1,2,40.038757,-86.126025,0.8261,0.8261,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,53,0.1132,1,6380,6380,\N,0.5,\N,\N,\N,\N,\N,\N,\N,\N
491534,4254300,42543,Pets Playground Grooming School,Pompano Beach,FL,33062-3705,Accrediting Commission of Career Schools and Colleges,www.petsplayground.edu/,www.petsplayground.edu/net-price-calculator-600/,1,3,26.248045,-80.100676,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13,1,1,\N,\N,5800,\N,\N,\N,\N,\N,\N,\N,\N,\N
491543,4256400,42564,San Bernardino Beauty College,San Bernardino,CA,92410-4414,National Accrediting Commission of Career Arts and Sciences,barber-beautycollege.com/,https://www.barber-beautycollege.com/npcalc,1,3,34.110518,-117.285521,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,66,0.3636,1,\N,\N,15000,\N,\N,\N,\N,\N,\N,\N,\N,\N
491552,4258200,42582,Christina and Company Education Center,Lafayette,IN,47905-4633,National Accrediting Commission of Career Arts and Sciences,www.ccedcenter.com/,www.ccedcenter.com/,1,3,40.414052,-86.815349,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20,0,1,\N,\N,11000,\N,\N,\N,\N,\N,\N,\N,\N,\N
491570,4260000,42600,Institute of Medical Ultrasound,Atlanta,GA,30303-3030,Accrediting Bureau of Health Education Schools,www.imu.edu/,imu.edu/about us,1,3,33.760209,-84.387059,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,24,0,1,28100,28100,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491589,4260900,42609,Mystros Barber Academy,Houston,TX,77090-3300,Council on Occupational Education,https://mystrosbarberacademy.org/,https://mystrosbarberacademynpc.com/,1,2,30.014,-95.453049,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,33,0.7273,1,\N,\N,17500,\N,\N,\N,\N,\N,\N,\N,\N,\N
491598,4261300,42613,European Medical School of Massage,Sinking Spring,PA,19608-1680,Commission on Massage Therapy Accreditation,emsom.edu/,emsom.edu/net-price-calculator/,1,3,40.319453,-76.008411,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12,0,1,\N,\N,12792,\N,\N,\N,\N,\N,\N,\N,\N,\N
491613,4264400,42644,Yeshiva Gedolah Tiferes Boruch,North Plainfield,NJ,07060-0000,Association of Institutions of Jewish Studies,https://yeshivagedolahtiferesboruch.com/,https://yeshivagedolahtiferesboruch.com/wp-content/uploads/Net Price Calculator 18.html,1,2,40.619593,-74.4346,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,74,0,1,9850,9850,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491622,4264900,42649,Yeshiva Chemdas Hatorah,Lakewood,NJ,08701-4618,Association of Institutions of Jewish Studies,www.yeshivachemdashatorah.com/,yeshivachemdashatorah.com/wp-content/uploads/Net Price 18.html,1,2,40.063509,-74.229304,0.8571,0.8571,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,74,0,1,12150,12150,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491631,4265200,42652,Women's Institute of Torah Seminary and College,Baltimore,MD,21215-3009,Association of Institutions of Jewish Studies,www.wits.edu/,www.wits.edu/net-price-calculator,1,2,39.361349,-76.699496,0.8077,0.8077,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,143,0.1888,1,10366,10366,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491640,4265300,42653,Yeshiva Gedolah Keren Hatorah,Lakewood,NJ,08701-1239,Association of Institutions of Jewish Studies,https://yeshivagedolahkerenhatorah.com/,https://yeshivagedolahkerenhatorah.com/wp-content/uploads/Net Price 18.html,1,2,40.109281,-74.184418,0.95,0.95,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,156,0,1,8650,8650,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491659,4265500,42655,ICOHS College,San Diego,CA,92101-2607,Accrediting Council for Continuing Education & Training,https://icohs.edu/,https://icohs.edu/net-calculator/,1,2,32.723881,-117.16145,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,100,0,1,\N,\N,17000,\N,\N,\N,\N,\N,\N,\N,\N,\N
491668,4267000,42670,Neo-Esthetique European Institute,San Juan,PR,00926-0000,National Accrediting Commission of Career Arts and Sciences,www.institutoneo.com/,www.institutoneo.edu/documentos/NetPriceTemplate/,1,3,18.363811,-66.057521,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,155,0,1,\N,\N,8924,\N,\N,\N,\N,\N,\N,\N,\N,\N
491677,4267300,42673,Lehigh Valley Barber School,Bethlehem,PA,18018-3906,National Accrediting Commission of Career Arts and Sciences,www.lehighvalleybarberschool.com/,www.lehighvalleybarberschool.com/financial-options/,1,3,40.639992,-75.346918,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18,0.4444,1,\N,\N,20925,\N,\N,\N,\N,\N,\N,\N,\N,\N
491686,4267500,42675,International Barber College,Chandler,AZ,85226-3205,National Accrediting Commission of Career Arts and Sciences,internationalbarber.net/,internationalbarber.net/contact.php,1,3,33.306101,-111.966375,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,43,0,1,\N,\N,16125,\N,\N,\N,\N,\N,\N,\N,\N,\N
491695,4267900,42679,Brown Beauty Barber School,Bessemer,AL,35020-5016,National Accrediting Commission of Career Arts and Sciences,brownbeautybarberschool.edu/,brownbeautybarberschool.edu/netpricecalculator/,1,3,33.399873,-86.953134,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,44,0,1,\N,\N,12100,\N,\N,\N,\N,\N,\N,\N,\N,\N
491701,4268300,42683,Rexburg College of Massage Therapy,Rexburg,ID,83440-3873,Commission on Massage Therapy Accreditation,rexburgcmt.com/,rexburgcmt.com/title-iv/net-price-calculator/,1,3,43.812616,-111.80319,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,50,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491710,4269300,42693,Yeshiva Gedolah of Cliffwood,Keyport,NJ,07735-5105,Association of Advanced Rabbinical and Talmudic Schools,https://yeshivagedolahcliffwood.com/,https://yeshivagedolahcliffwood.com/wp-content/uploads/Net Price 18.html,1,2,40.442213,-74.224235,0.8182,0.8182,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,110,0,1,7850,7850,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491729,4269500,42695,Goshen School of Cosmetology,Cleveland,MS,38732-0000,National Accrediting Commission of Career Arts and Sciences,https://www.goshenschoolofcosmetology.co/,https://academyofhair.com/NetPriceCalculator/npcalc.htm,1,3,33.755417,-90.713781,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,29,0,1,\N,\N,17400,\N,\N,\N,\N,\N,\N,\N,\N,\N
491738,4269600,42696,IBS School of Cosmetology and Massage,Kahului,HI,96732-2118,National Accrediting Commission of Career Arts and Sciences,ibs-hi.com/,ibs-hi.com/wp-content/uploads/npcalc.htm,1,3,20.892857,-156.462848,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,56,0.3393,1,\N,\N,6858,\N,\N,\N,\N,\N,\N,\N,\N,\N
491747,4269700,42697,UR Beauty & Barber Academy,Sebring,FL,33870-2128,National Accrediting Commission of Career Arts and Sciences,urbeautybarber.vpweb.com/,urbeautybarber.vpweb.com/net-price-calculator,1,3,27.535842,-81.503571,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,0.0625,1,\N,\N,15567,\N,\N,\N,\N,\N,\N,\N,\N,\N
491756,4270000,42700,Urban Barber College,Concord,CA,94520-2522,National Accrediting Commission of Career Arts and Sciences,urbanbarbercollege.com/,urbanbarbercollege.com/npcalc.htm,2,3,37.974933,-122.03935,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,146,0,1,\N,\N,18950,\N,\N,\N,\N,\N,\N,\N,\N,\N
491765,4270300,42703,Yeshivas Emek Hatorah,Howell,NJ,07731-2444,Association of Institutions of Jewish Studies,yeshivasemekhatorah.com/,yeshivasemekhatorah.com/wp-content/uploads/Net Price Calculator 20.html,1,2,40.112501,-74.232083,0.9444,0.9444,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,90,0,1,10150,10150,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491774,4270400,42704,Transitions Career Institute School of Nursing,Flushing,NY,11354-1964,New York State Board of Regents and the Commissioner of Education,tcilpn.org/,www.tcilpn.com/net-price-calculator/,1,3,40.770561,-73.836391,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,0.3182,1,\N,\N,22500,\N,\N,\N,\N,\N,\N,\N,\N,\N
491783,4270800,42708,Suncoast Technical Education Center,Brooksville,FL,34604-0683,Council on Occupational Education,www.sunteched.edu/,sunteched.edu/npcalc.htm,2,1,28.488302,-82.463419,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,55,0.7818,1,\N,\N,4301,\N,\N,\N,\N,\N,\N,\N,\N,\N
491792,4271000,42710,Stacey James Institute,Parker,CO,80134-3358,National Accrediting Commission of Career Arts and Sciences,www.staceyjamesinstitute.com/,info.staceyjamesinstitute.com/Net-Price-Calculator/npcalc.htm,1,3,39.533193,-104.794689,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,100,0,1,\N,\N,18500,\N,\N,\N,\N,\N,\N,\N,\N,\N
491808,4271100,42711,Meridian University,Petaluma,CA,94952-3092,Western Association of Schools and Colleges Senior Colleges and University Commission,meridianuniversity.edu/,meridianuniversity.edu/admissions/tuition-and-financial-aid/cost-of-attendance,1,3,38.230878,-122.640029,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,0.1875,\N,\N,\N,\N,\N,\N,\N,\N
491817,4271200,42712,Seminary Bnos Chaim,Lakewood,NJ,08701-2336,Association of Institutions of Jewish Studies,www.seminarybnoschaim.com/,seminarybnoschaim.com/wp-content/uploads/Net price 18.html,1,2,40.051166,-74.202886,0.7,0.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,218,0.1697,1,11900,11900,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491826,4271600,42716,Avenue Academy A Cosmetology Institute,Albuquerque,NM,87112-3449,National Accrediting Commission of Career Arts and Sciences,www.theavenueacademy.com/,www.theavenueacademy.com/fafsa.aspx,1,3,35.107227,-106.570491,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,78,0,1,\N,\N,9950,\N,\N,\N,\N,\N,\N,\N,\N,\N
491835,4271700,42717,Salon Professional Academy of San Antonio,San Antonio,TX,78232-2242,National Accrediting Commission of Career Arts and Sciences,www.tspasanantonio.com/,www.tspasanantonio.com/financial-aid/welcome/net-price-calculator/,1,3,29.59369,-98.47,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,92,0,1,\N,\N,14250,\N,\N,\N,\N,\N,\N,\N,\N,\N
491844,4271800,42718,Red Lake Nation College,Red Lake,MN,56671-0000,Higher Learning Commission,www.rlnc.education/,www.rlnc.education/net-price-calculator,1,1,47.880085,-95.009828,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,88,0.3636,1,\N,\N,12183,0.6818,\N,\N,\N,\N,\N,\N,\N,\N
491853,4272100,42721,Princess Institute of Beauty,Reedley,CA,93654-2455,National Accrediting Commission of Career Arts and Sciences,www.piofb.com/,nebula.wsimg.com/8cf4fceacce45679df518044700351e2?AccessKeyId=70FC6AF8F3EDDF823065&disposition=0&alloworigin=1,1,3,36.603678,-119.431745,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,44,0,1,\N,\N,18550,\N,\N,\N,\N,\N,\N,\N,\N,\N
491871,4272600,42726,Vogue International Academy,Houston,TX,77077-5423,Accrediting Commission of Career Schools and Colleges,www.vogueinternationalacademy.com/,www.vogueinternationalacademy.com/,1,3,29.734776,-95.638805,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17,0.8824,1,\N,\N,12971,\N,\N,\N,\N,\N,\N,\N,\N,\N
491880,4272800,42728,Independent Training & Apprenticeship Program,Sacramento,CA,95827-1741,Accrediting Council for Continuing Education & Training,www.itap.edu/,www.itap.edu/,1,3,38.572171,-121.327728,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,36,0,1,\N,\N,16500,\N,\N,\N,\N,\N,\N,\N,\N,\N
491899,4273300,42733,Victory Career College,Torrance,CA,90502-4434,National Accrediting Commission of Career Arts and Sciences,victorycareercollege.edu/,victorycareercollege.edu/net-calculator/,1,3,33.854769,-118.291723,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,90,0.8222,1,\N,\N,9000,\N,\N,\N,\N,\N,\N,\N,\N,\N
491905,4273500,42735,Winonah's International School of Cosmetology,Hoover,AL,35244-7310,National Accrediting Commission of Career Arts and Sciences,www.winonah.net/,www.winonah.net/NetPrice/npcalc.htm,1,3,33.370224,-86.801546,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,175,0,1,\N,\N,11500,\N,\N,\N,\N,\N,\N,\N,\N,\N
491914,4273800,42738,Yeshiva Gedola Tiferes Yerachmiel,Lakewood,NJ,08701-0000,Association of Institutions of Jewish Studies,https://yeshivagedolatiferesyerachmiel.com/,https://yeshivagedolatiferesyerachmiel.com/wp-content/uploads/Net Price Calculator 18.html,1,2,40.1037,-74.194376,0.963,0.963,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,154,0,1,9050,9050,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
491923,4273900,42739,Southeastern Esthetics Institute,Columbia,SC,29201-0000,Council on Occupational Education,https://www.seestheticsinstitute.com/,https://www.seestheticsinstitute.com/uploads/8/5/9/7/85970698/index_5.html,1,3,34.000033,-81.039093,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,123,0.0894,1,\N,\N,9500,\N,\N,\N,\N,\N,\N,\N,\N,\N
491932,4274200,42742,Installer Institute,Holly Hill,FL,32117-2220,Accrediting Council for Continuing Education & Training,installerinstitute.edu/,https://installerinstitute.edu/admissions/fafsa-ncp,1,3,29.254565,-81.046805,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16,0,1,\N,\N,17600,\N,\N,\N,\N,\N,\N,\N,\N,\N
491941,4274300,42743,Caris College,Jeffersonville,IN,47130-8293,Accrediting Bureau of Health Education Schools,www.cariscollege.edu/,www.cariscollege.edu/consumer-disclosures/,1,3,38.326417,-85.710165,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,107,0,1,\N,\N,15200,\N,\N,\N,\N,\N,\N,\N,\N,\N
491950,4274900,42749,Contra Costa Medical Career College,Antioch,CA,94581-6208,Accrediting Council for Continuing Education & Training,www.ccmcc.edu/,www.ccmcc.edu/net-price-calculator/,1,3,37.976815,-121.801607,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,789,0.9442,1,\N,\N,3600,\N,\N,\N,\N,\N,\N,\N,\N,\N
491969,4275100,42751,Anousheh School of Hair,Binghamton,NY,13903-1559,National Accrediting Commission of Career Arts and Sciences,www.anoushehschoolofhair.com/,https://anoushehschoolofhair.com/net-price/npcalc.htm,1,3,42.087554,-75.917306,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15,0,1,\N,\N,16000,\N,\N,\N,\N,\N,\N,\N,\N,\N
491978,4275900,42759,Another Level Barbering and Cosmetology School,Petersburg,VA,23803-3245,National Accrediting Commission of Career Arts and Sciences,www.albcschool.edu/,www.albcschool.edu/,1,3,37.228645,-77.403817,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7,0.4286,1,\N,\N,14550,\N,\N,\N,\N,\N,\N,\N,\N,\N
491996,4276700,42767,The Salon Professional Academy-Georgetown,Georgetown,TX,78626-5470,National Accrediting Commission of Career Arts and Sciences,www.tspageorgetown.com/,tspageorgetown.com/welcome,1,3,30.635778,-97.688068,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,31,0.0323,1,\N,\N,15125,\N,\N,\N,\N,\N,\N,\N,\N,\N
492005,4277400,42774,Elite Academy of Hair Design,Bellaire,OH,43906-1544,National Accrediting Commission of Career Arts and Sciences,www.eliteacademyofhairdesign.com/,www.godsground.com/filez/npc/npcalc.htm,1,3,40.014519,-80.744005,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,40,0.325,1,\N,\N,14500,\N,\N,\N,\N,\N,\N,\N,\N,\N
492032,\N,\N,Amslee Institute,Sarasota,FL,34240,\N,www.amsleeinstitute.com/,www.amsleeinstitute.com/,1,3,27.379792,-82.43363,\N,0.5714,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,32,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492069,4276100,42761,Champion Christian College,Hot Springs,AR,71913,Transnational Association of Christian Colleges and Schools,champion.edu/,champion.edu/NetPriceCalculator/npcalc.htm,1,2,34.499589,-93.065945,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,78,0.1282,1,7654,7654,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492078,4253800,42538,Chicago Professional Center,Prospect Heights,IL,60090,Accrediting Commission of Career Schools and Colleges,www.chicagoprofessionalcenter.com/,chicagoprofessionalcenter.com/netpricecalc/npcalc.htm,1,3,42.10833,-87.905673,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,0,1,\N,\N,13800,\N,\N,\N,\N,\N,\N,\N,\N,\N
492096,4270900,42709,D&S School of Cosmetology,Waterford,MI,48328,National Accrediting Commission of Career Arts and Sciences,dandsschoolofcosmetology.com/,dandsschoolofcosmetology.com/,1,3,42.639596,-83.369697,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,0,1,\N,\N,14000,\N,\N,\N,\N,\N,\N,\N,\N,\N
492139,4275200,42752,DSDT,Detroit,MI,48216,Council on Occupational Education,https://dsdt.edu/,https://www.dsdt.tech/npcalc/npcalc.htm,1,3,42.325621,-83.081501,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,124,0,1,\N,\N,17995,\N,\N,\N,\N,\N,\N,\N,\N,\N
492157,4277900,42779,Houston School of Carpentry,Houston,TX,77003,\N,housoc.org/,housoc.org/,1,3,29.741498,-95.344636,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,132,0,0,\N,\N,14200,\N,\N,\N,\N,\N,\N,\N,\N,\N
492209,4281300,42813,Reiss-Davis Graduate School,Los Angeles,CA,90034,Western Association of Schools and Colleges Senior Colleges and University Commission,https://www.reissdavis.edu/,www.reissdavis.org,1,2,34.030844,-118.41001,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492281,4280600,42806,GoodFellas Barber College,Little Rock,AR,72204,Council on Occupational Education,www.gfbc.edu/,www.gfbc.edu/net-price-calculator,1,3,34.724618,-92.321902,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7,0,1,\N,\N,15675,\N,\N,\N,\N,\N,\N,\N,\N,\N
492306,\N,\N,Escondido Adult School,Escondido,CA,92025,\N,www.escondidoadultschool.org/,www.escondidoadultschool.org/,1,1,33.131225,-117.088454,\N,0.5714,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,90,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492315,\N,\N,Poway Adult School,Poway,CA,92064,\N,www.powayadultschool.com/,www.powayadultschool.com/,1,1,32.978817,-117.035819,\N,0.5714,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,90,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492324,\N,\N,Vista Adult School,Vista,CA,92081,\N,vistaadultschool.org/,vistaadultschool.org/,1,1,33.187334,-117.240253,\N,0.5714,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264,1,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
492360,2612701,26127,The Salon Professional Academy-Delray Beach,Delray Beach,FL,33484-0000,National Accrediting Commission of Career Arts and Sciences,www.tspadelraybeach.com/,www.tspadelraybeach.com/financial-aid/welcome/,2,3,26.46095,-80.119045,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,53,0.3585,1,\N,\N,14520,\N,\N,14693,\N,\N,19271,\N,\N,18197
